10000 20000
7486 8096 44659876 
7486 8260 309978 
7487 7701 32018392 
7487 8824 89026245 
7488 7693 18046552 
7489 9914 26168968 
7490 8934 31858927 
7490 9552 65574420 
7491 9859 76350995 
7491 8597 23952710 
7492 9525 16315478 
7492 9188 64992066 
7494 7877 38105947 
7495 9893 36832797 
7496 8447 65038592 
7497 9431 47027687 
7497 7664 89605970 
7498 8290 33385795 
7499 9904 19215861 
7501 9596 23367249 
7504 7873 15335840 
7504 8347 87827182 
7504 8836 35079533 
7504 8781 9250495 
7510 8863 9928945 
7510 9795 36619822 
7512 9986 15491695 
7514 9907 37030007 
7514 8268 18639052 
7515 9612 57184759 
7517 8953 24416263 
7518 8027 65711169 
7519 8383 56778997 
7519 8513 38609001 
7519 7653 30359946 
7520 7924 2609454 
7521 7969 41673120 
7522 7899 37613649 
7523 9841 50420962 
7525 9212 23014234 
7525 7809 28101286 
7525 8728 19872171 
7528 8264 94646433 
7528 9245 63748622 
7530 9425 87767599 
7531 9109 28643455 
7537 8136 14937475 
7538 7829 44962168 
7541 8552 88258604 
7542 7953 1873640 
7542 8504 21080700 
7542 9241 15024176 
7543 8222 82693363 
7544 8913 78126821 
7545 8295 81485025 
7545 9427 90878379 
7546 9959 5950808 
7548 8912 59858252 
7548 9009 67595743 
7549 9182 37191259 
7549 9315 22509623 
7549 9351 75683033 
7553 8120 6060905 
7554 9224 13447584 
7554 8708 83938863 
7554 8387 18100001 
7555 8528 86449780 
7555 7741 74479186 
7555 9094 30883196 
7556 7802 96478891 
7558 9679 66213805 
7559 9221 75582203 
7560 8723 97385094 
7561 8765 31264264 
7565 8377 35666497 
7565 7640 42337306 
7566 8856 27050 
7567 8741 69621806 
7567 7986 34448006 
7568 9646 55176402 
7568 8647 73351905 
7571 8978 26687781 
7571 8573 73365602 
7571 9595 55000906 
7572 9272 84656765 
7573 9181 70413017 
7575 7661 45103206 
7575 8251 5832831 
7575 9934 34571554 
7577 8361 70737966 
7578 9087 71103446 
7578 8417 64014691 
7579 8932 87590273 
7579 7929 38529419 
7579 8644 38686341 
7579 9574 65847341 
7580 9250 96184096 
7581 7615 65342600 
7581 8933 18793097 
7581 8644 62656459 
7582 9500 93331380 
7583 9620 83686374 
7584 8383 9062029 
7585 9742 84353048 
7585 8072 63851179 
7587 9183 70585794 
7587 8008 59829411 
7587 7818 65355382 
7589 7882 4293953 
7590 8214 57738075 
7591 9578 6883365 
7592 9513 29771081 
7595 8546 8763144 
7596 8134 87154297 
7597 9540 62830301 
7598 8927 44794695 
7598 7884 37198081 
7599 8440 93220647 
7604 9401 31404632 
7605 8304 94697381 
7607 8956 61328336 
7607 8631 88955477 
7607 9020 99712366 
7611 8280 8927366 
7613 8917 42329312 
7614 7623 43086396 
7614 9167 28232518 
7618 7676 6534464 
7619 8730 88951515 
7621 9666 83111903 
7622 8479 86884221 
7622 9566 66566888 
7622 9773 88249765 
7623 9506 48991519 
7623 8670 57635402 
7623 9665 96047899 
7623 8753 73222427 
7624 8898 67852422 
7626 7854 58302012 
7627 8483 70268863 
7627 9152 38678266 
7629 8474 80004309 
7629 8170 32625296 
7629 9810 92722289 
7630 8600 20257884 
7632 7635 46827100 
7633 7686 88522925 
7633 8026 95814857 
7634 9286 1876413 
7635 8266 22603341 
7636 8226 44988616 
7636 9047 80317773 
7638 7906 20990502 
7638 7954 14152443 
7639 9655 84582609 
7642 8142 57964988 
7642 8414 61138805 
7645 8332 14557652 
7646 9910 6323500 
7647 9922 36856209 
7648 8823 3951004 
7648 8031 2836853 
7649 8922 44062450 
7650 8416 40606013 
7652 8691 6530418 
7653 7991 60326986 
7654 8874 18268147 
7654 7953 97603778 
7654 8494 85878215 
7655 8497 4416328 
7659 9909 43419992 
7660 8435 78147760 
7661 8897 54276575 
7662 8095 76176377 
7662 8369 65549834 
7663 8429 67364800 
7663 7726 4827939 
7664 9483 48679855 
7668 9021 79473196 
7670 9795 27209925 
7670 9579 47176075 
7670 9538 30593766 
7671 8477 73744465 
7672 8598 38201655 
7673 9804 44729744 
7674 8416 62390720 
7676 7722 87252965 
7676 9650 63127245 
7676 8640 43132283 
7679 9303 88356805 
7680 8100 46471043 
7681 8986 10252230 
7683 8052 52042988 
7684 8078 10278309 
7684 9733 91276299 
7686 8530 13676567 
7686 8681 81469429 
7686 8631 75253005 
7689 9007 57057078 
7689 7948 18277559 
7690 8061 38955526 
7690 9220 10846541 
7692 7852 68494551 
7693 7973 26680577 
7693 7998 40659779 
7695 9791 45292760 
7698 9373 64587188 
7698 8745 81976487 
7699 8977 98697844 
7699 9515 71338365 
7700 9678 14620595 
7700 9110 31651444 
7701 9903 98203402 
7701 9728 80148488 
7702 9556 26050759 
7704 9133 20238874 
7704 8352 63561 
7704 8539 10364552 
7705 9110 28864788 
7705 8629 19552867 
7709 8136 77775374 
7709 8108 58889005 
7710 8177 50352098 
7711 9637 23967016 
7713 8098 57486572 
7713 9685 44768294 
7713 9409 28263772 
7713 8862 76521146 
7716 8183 58408776 
7716 9655 64707847 
7716 9964 34441129 
7717 9904 47000247 
7718 8116 84951656 
7719 9811 58385464 
7721 8808 75589936 
7721 9889 89993059 
7722 8059 87981665 
7722 8133 4191629 
7723 9325 68276133 
7724 7871 55453889 
7724 8514 61376443 
7727 8957 61376944 
7728 7944 48260928 
7728 7867 73326586 
7729 8189 35920295 
7731 8302 90479060 
7731 8107 11432658 
7732 8793 20226264 
7733 9303 36630878 
7735 8031 19328478 
7736 9875 99647772 
7737 8120 19852546 
7737 8964 90512356 
7737 9751 4395327 
7737 8981 55754888 
7738 8906 20003646 
7740 8606 59590465 
7741 8427 23345419 
7742 8528 44332621 
7742 9843 6864734 
7742 8194 94505427 
7743 9449 43462346 
7743 9921 30396471 
7746 8603 27594932 
7747 8037 52014123 
7747 9392 99151423 
7748 8105 82620948 
7750 9143 37162206 
7750 9036 5670475 
7752 9360 66277133 
7753 8869 74756223 
7755 7893 8139976 
7757 9163 13729131 
7758 8626 89917460 
7758 9934 77933160 
7759 9066 34558067 
7760 8027 48895750 
7763 9277 76661212 
7763 8881 79764839 
7764 9259 73919831 
7766 9109 16730987 
7766 9503 40656660 
7766 9989 82581854 
7766 8684 44556909 
7766 9704 19294708 
7768 7774 81826423 
7768 8734 67451861 
7769 9365 70403183 
7769 9194 70512694 
7771 9502 2302540 
7771 8664 39368600 
7771 8930 24900626 
7776 9527 39616000 
7776 8323 69690988 
7778 9356 74015665 
7780 9835 44993562 
7780 7821 73494384 
7782 9486 84634989 
7782 8523 44496919 
7782 8160 2167739 
7782 7960 50058452 
7783 8680 80077279 
7783 9267 9015793 
7787 8190 46464917 
7788 9635 95951907 
7788 7966 84381993 
7789 8241 30385898 
7789 9274 32866618 
7790 8619 32000233 
7793 7884 65708259 
7796 8093 6374841 
7798 9510 65163067 
7798 9407 9999517 
7800 9565 20439974 
7803 9165 61041199 
7804 9066 49650219 
7805 8773 66852449 
7806 7928 59486321 
7806 8128 43894147 
7808 8210 49432656 
7809 9387 76448173 
7809 9176 42119350 
7809 9289 42539104 
7810 9222 88057686 
7811 8493 65592372 
7812 8651 13350994 
7812 9820 66412411 
7812 8443 84524837 
7813 8026 55728427 
7815 9801 74018044 
7816 7907 7008761 
7818 7826 2545024 
7818 9437 4054860 
7819 8609 69192747 
7821 9339 3156085 
7822 8135 83553494 
7822 9804 88684312 
7823 8083 77390134 
7824 8913 95561587 
7825 8226 38372965 
7826 9923 67407053 
7827 9047 42443452 
7827 9944 91687542 
7827 8746 61415882 
7830 8999 30545856 
7830 7842 6628117 
7830 8145 89669677 
7835 8082 58430582 
7835 9929 823598 
7835 9774 64312050 
7837 7963 85682950 
7838 8761 96734133 
7839 8282 34607568 
7840 9798 67620299 
7840 9667 18230959 
7840 8904 27414261 
7840 9571 4620606 
7842 8444 6081174 
7842 9478 55080992 
7842 8303 8791056 
7846 8109 47289927 
7850 8445 84189256 
7852 8223 3297582 
7856 8730 99670214 
7857 8687 84661039 
7857 9571 85799731 
7857 9175 20233265 
7859 8359 40146454 
7862 8247 72432403 
7862 9403 81224338 
7862 9085 85763168 
7863 8017 12434809 
7864 9770 5250102 
7864 8313 38999006 
7868 9781 79762296 
7871 9368 18993514 
7873 8870 11752293 
7873 8161 33355497 
7874 8504 25419551 
7875 8207 92430659 
7876 8119 39592729 
7876 8851 82761190 
7877 8116 79727372 
7879 7930 56835872 
7880 9389 24307741 
7881 8745 11421272 
7882 7985 82444059 
7884 8887 62843385 
7885 9058 35003356 
7887 8462 60366223 
7887 8089 91766628 
7889 8737 68950016 
7894 8240 56104362 
7895 9767 45933956 
7895 8515 56071316 
7896 9095 30356952 
7900 9533 40943167 
7901 8974 48586052 
7901 8942 27274393 
7902 8807 53704936 
7903 9225 77087346 
7904 9928 47837984 
7904 9670 90433571 
7905 8643 76079579 
7907 9464 59524297 
7908 8898 91652661 
7914 8226 26445436 
7914 9682 18425622 
7914 8379 14295232 
7916 8483 88597747 
7917 8632 83587089 
7919 8497 55257082 
7920 9375 82106004 
7920 9445 53849222 
7922 8635 37075508 
7930 8385 70300958 
7930 8347 41154979 
7931 8027 83080247 
7932 9813 6853849 
7933 8342 63784270 
7937 9981 34049607 
7942 9011 12161648 
7944 9277 61147427 
7944 8985 17274473 
7944 9391 42885204 
7948 8976 54200835 
7949 8514 57069423 
7950 9874 94745812 
7951 8296 27511009 
7951 9354 95790690 
7951 9694 98343683 
7953 8839 87248745 
7953 9561 29405922 
7954 9796 71844948 
7956 9390 76830355 
7956 8821 97042164 
7957 9424 86475505 
7957 8438 27661365 
7958 9762 30082669 
7960 9651 26484198 
7964 9430 27968872 
7964 8472 38984634 
7965 8095 94933146 
7965 8858 42519459 
7965 9151 88675940 
7966 8281 33356538 
7967 8974 43152608 
7967 8601 24763614 
7968 8434 81776128 
7968 8828 7246284 
7968 8072 79671285 
7968 9380 43961378 
7968 9390 33687304 
7969 9459 95694249 
7969 9116 50852743 
7970 8447 17575081 
7971 8066 2630049 
7972 9764 54969341 
7972 9906 97428836 
7974 8557 20870742 
7975 8532 31318813 
7975 9612 65175856 
7976 9039 12691771 
7976 8970 73215804 
7976 8482 38869604 
7976 8998 48586605 
7977 9678 73711754 
7977 8019 62519493 
7979 9756 13512292 
7979 8844 48435716 
7979 9589 92122480 
7979 8619 57469163 
7981 9694 31482218 
7983 8606 18718884 
7983 8102 63995797 
7983 8319 9059846 
7986 8889 81140097 
7986 8857 76736272 
7987 9192 27597126 
7987 9538 46528584 
7988 9062 59144507 
7989 8195 50481124 
7992 9900 10194285 
7992 8696 34959910 
7992 8963 41687225 
7994 8268 4563437 
7995 8203 15815697 
7996 9872 68672730 
7997 8212 29044027 
8000 9724 81267960 
8000 9879 80929025 
8001 9759 66272966 
8001 8531 98662944 
8002 8229 36543380 
8003 9931 48018521 
8004 9692 64140900 
8004 9755 4452765 
8004 8576 96735926 
8006 8991 51519471 
8008 8087 35643441 
8010 8772 13515784 
8011 9459 48175099 
8012 8950 85105512 
8016 8422 81250629 
8018 8252 77617761 
8020 8689 77133234 
8020 8536 79352265 
8021 9247 76020180 
8021 8907 97502457 
8024 9165 45286069 
8027 8633 15855807 
8029 8604 26120842 
8033 9037 15272779 
8036 9217 64727310 
8038 8373 56701204 
8042 9144 11979664 
8043 9315 35182953 
8043 8306 62390033 
8044 8259 2235041 
8045 8983 5857485 
8046 9573 41222537 
8046 8663 64967303 
8047 9824 22916263 
8047 8806 44491319 
8051 8131 52851616 
8053 8745 63921028 
8054 8961 97627025 
8055 9493 41666863 
8056 8770 86740481 
8058 9517 14418271 
8060 9214 27433568 
8061 8443 39027302 
8062 9838 6762829 
8065 8764 61496036 
8067 9558 46427566 
8067 8546 60135505 
8069 9940 49619498 
8070 8267 61906230 
8071 8656 89918868 
8072 9801 52686823 
8073 8390 43958939 
8075 9463 44338887 
8082 8617 98549995 
8085 8429 30068627 
8086 9576 65668610 
8086 9734 96841053 
8088 8892 19531279 
8088 8210 57533732 
8090 9690 3139108 
8092 8859 44513179 
8093 9106 6902559 
8094 8220 22088986 
8095 8713 4371756 
8100 9054 80886691 
8101 9509 75399710 
8103 9700 51972525 
8104 8201 74161314 
8107 9956 35900314 
8108 9000 71808606 
8109 9607 15722808 
8110 9146 75924200 
8111 9412 7914810 
8111 8545 47773519 
8112 8367 69674207 
8113 9293 19790377 
8113 8731 57740951 
8114 8675 79453501 
8115 9943 46787318 
8116 8497 17630642 
8117 9372 52926614 
8119 9601 89573743 
8121 8768 1831058 
8122 8747 42192162 
8123 9629 33169977 
8123 8509 54214557 
8124 8167 96623485 
8125 8830 40883820 
8125 8832 18934480 
8126 8458 87358319 
8126 8198 29579047 
8129 9485 2902375 
8133 8278 88326208 
8137 9086 27133373 
8137 9771 78866583 
8138 9045 67071480 
8138 8371 20396881 
8142 9106 47356576 
8143 8373 73621814 
8144 8247 55450507 
8146 8453 49023741 
8148 8527 95041155 
8150 8156 59712361 
8151 9898 36324954 
8153 9030 30598054 
8153 9224 75233856 
8156 9240 46700596 
8158 8818 60097332 
8159 8977 67211429 
8160 8984 14781893 
8161 8471 5464177 
8167 9210 8351602 
8168 9750 89645178 
8173 9061 84732608 
8175 9499 59395370 
8178 8975 93499622 
8179 9649 95771944 
8179 9948 90511208 
8181 9976 45879445 
8181 9097 86532402 
8182 8503 58252459 
8183 8480 63063208 
8183 8830 73364253 
8185 9537 90203826 
8191 8218 40556080 
8191 8648 88267828 
8193 8676 66776998 
8193 9225 60059549 
8196 8736 31348544 
8198 8876 19973433 
8198 8918 68457386 
8199 9831 66896544 
8199 9214 63557428 
8200 9629 39014791 
8204 9363 37731117 
8204 9570 4106267 
8208 9605 280943 
8208 9127 77222422 
8208 9311 87111000 
8209 9047 80935419 
8209 9305 77634857 
8210 8523 76715099 
8211 8701 39858879 
8212 9504 50143061 
8213 9221 37912050 
8216 9315 96134513 
8218 8369 49994933 
8218 8962 38716982 
8219 9062 61959485 
8219 9947 47563433 
8221 9795 77982637 
8222 9754 16474855 
8223 8408 73768123 
8224 8918 74193717 
8224 8664 8158648 
8227 9200 48540478 
8227 9920 12049919 
8231 9960 46035385 
8231 9793 94930931 
8231 8355 31830543 
8231 9892 70006446 
8232 8423 22731773 
8232 8379 4592067 
8235 8479 41808779 
8235 9309 34901528 
8235 9804 92136352 
8236 8370 19472240 
8239 9192 35070311 
8240 9622 35819092 
8241 8941 91177639 
8241 9524 55803078 
8242 9066 90675469 
8242 9422 25566407 
8243 9575 1110422 
8246 9631 9617680 
8247 9063 6012308 
8248 8350 63121320 
8250 8320 16531754 
8254 8362 51448680 
8255 8322 85915524 
8256 8839 58713479 
8257 9793 48818197 
8259 8396 29412757 
8261 8497 40234530 
8263 8736 32856840 
8263 9453 80873416 
8268 8367 51026787 
8268 9573 41400925 
8269 9904 79690165 
8270 9488 33845491 
8270 8901 39537083 
8271 8683 35631484 
8274 8897 58961038 
8276 9183 98654386 
8276 9644 80155408 
8277 8635 10617514 
8279 8543 35559695 
8281 9998 74118990 
8282 9952 71641569 
8282 9377 1109155 
8285 9797 20877719 
8290 8829 70684872 
8292 8528 9100092 
8293 8628 26062655 
8296 8924 4914348 
8296 9959 70361871 
8297 9859 98718796 
8301 9693 4983817 
8301 9479 48963268 
8301 9487 94486858 
8302 9863 98849284 
8303 9831 18086906 
8304 8544 20501865 
8304 8934 49428344 
8308 9931 57474742 
8309 8882 20759521 
8310 8433 81199980 
8314 9064 28884212 
8316 9773 30011826 
8317 8871 26584088 
8319 9721 21964282 
8319 9693 71116869 
8323 9856 58629187 
8324 9006 22130536 
8324 9578 88997659 
8325 8990 59697705 
8325 9676 95495398 
8326 8794 80459456 
8328 9861 65057799 
8329 8772 43767499 
8330 8585 12964014 
8330 8653 38713024 
8332 9579 97462400 
8333 8707 59298435 
8334 9473 56082974 
8334 9795 8530602 
8337 8787 94103561 
8343 9494 823724 
8343 8356 58321865 
8344 8607 53361487 
8348 9263 39019843 
8348 9853 74949258 
8352 9792 3306532 
8354 9176 90840396 
8357 8437 7779227 
8359 9958 79683392 
8363 9452 86440942 
8364 9066 95213200 
8365 8807 79336655 
8368 8589 63301137 
8369 8829 40160059 
8373 9023 81446700 
8376 9694 23856201 
8377 9645 85597523 
8382 8480 58269613 
8383 9186 56984999 
8385 9570 7771836 
8386 9080 37101175 
8386 9631 74904807 
8387 9689 66662266 
8388 9590 82705932 
8392 9242 26523672 
8392 9177 76764174 
8395 8687 47358569 
8397 9487 68315669 
8399 8760 22410098 
8400 9847 43863165 
8401 9580 89713069 
8402 9252 63354397 
8402 8498 22424214 
8403 9842 74062010 
8404 9824 9312053 
8406 9984 988 
8407 9425 99913929 
8409 9886 95737441 
8409 9709 23513791 
8410 9704 75661038 
8411 9665 78539161 
8412 9447 14214691 
8414 9029 56953022 
8415 8696 49006464 
8417 8884 53996215 
8417 8427 93988840 
8425 8704 19957796 
8428 9280 89551227 
8431 8978 3872841 
8432 9056 44607037 
8432 8880 97367474 
8432 8497 47777044 
8435 9465 8126770 
8435 8627 99023763 
8435 9560 77988284 
8437 8974 95765165 
8439 9536 26780757 
8440 9363 18080534 
8442 8555 11295216 
8444 8524 62630577 
8447 9181 27453103 
8448 9542 6473956 
8449 9421 6464793 
8451 8472 89927752 
8451 9080 5968337 
8453 8490 44382040 
8453 9351 45788470 
8454 9508 52717504 
8459 9881 11602086 
8460 8638 69883527 
8464 9466 57850777 
8464 8868 34359882 
8465 8718 41738428 
8465 9438 10478448 
8466 9561 58831675 
8467 8880 33206637 
8468 8640 9049180 
8469 8940 87460695 
8473 8808 50167901 
8475 9481 1061383 
8475 9020 52713406 
8477 9903 46116640 
8478 9905 81427470 
8479 8915 13502303 
8480 9362 16918492 
8480 8636 97716262 
8484 9117 41023950 
8486 8908 46362809 
8492 9386 192872 
8493 9805 9033614 
8494 9838 75931463 
8495 8601 1937175 
8495 9389 10075195 
8496 8832 80252502 
8502 9566 44189173 
8503 9438 83519921 
8506 9093 89613844 
8509 9942 62873562 
8517 8652 7311980 
8518 9992 43349207 
8521 9764 96247390 
8521 9301 85561200 
8521 9150 12526029 
8525 9641 5015411 
8525 9476 12072235 
8527 9147 55454047 
8531 8918 79329908 
8531 8545 57194236 
8535 9405 64063579 
8537 9323 6679149 
8539 9278 82169629 
8539 9309 94000950 
8539 8899 93179323 
8540 9518 17117678 
8545 9288 80464169 
8546 9263 93394280 
8546 9183 52073179 
8546 8693 89678052 
8548 9106 14512759 
8554 8859 32737457 
8554 9289 64840091 
8555 9292 74304293 
8557 9485 51835426 
8557 9614 51865992 
8559 8793 9881077 
8559 9607 38896127 
8559 9139 68461554 
8561 8930 73513662 
8561 9682 76638206 
8567 8729 17881524 
8569 9454 84367677 
8570 8872 81955042 
8570 9653 18455684 
8570 9331 71047987 
8570 9687 22078636 
8572 9482 61694998 
8572 9425 83128859 
8573 8913 199900 
8576 9870 11008780 
8577 9293 85657727 
8584 9241 96438194 
8584 9435 63328755 
8585 9712 10945830 
8587 9681 84834475 
8589 9780 58365322 
8589 9436 68397032 
8591 8834 40050006 
8593 9265 16738371 
8593 8798 29622333 
8594 9401 60155443 
8596 9407 13466693 
8597 8863 54795582 
8598 9636 22774869 
8600 9630 84999669 
8603 9618 6063534 
8604 8872 25322061 
8607 9506 3611563 
8610 9046 64947834 
8617 8939 18460392 
8617 9869 75619814 
8620 9350 50610806 
8622 9655 43069121 
8624 8834 93462628 
8626 9289 60678423 
8628 8661 53616536 
8630 9131 76153481 
8630 9631 33637707 
8630 9170 80873993 
8632 9271 65933739 
8633 9072 47751974 
8634 9977 24095451 
8635 9808 7543166 
8638 9997 68748725 
8639 9797 54561799 
8639 8652 5773310 
8641 8886 10136262 
8643 9599 88500007 
8645 9195 92353087 
8645 9200 87935070 
8645 8958 14312840 
8651 9163 46932202 
8652 9368 98753795 
8653 9421 725868 
8653 9668 26506003 
8657 9708 73607766 
8660 9625 45958886 
8668 9123 57119381 
8671 9358 2346619 
8671 9326 44644798 
8672 8789 71366354 
8672 9625 81731321 
8674 9139 51540927 
8677 9899 30591765 
8678 8956 1204644 
8681 8943 71320765 
8687 9577 77558078 
8688 9366 65398114 
8689 8744 38591452 
8689 9947 72580306 
8691 8775 40964197 
8694 8985 45211394 
8695 8896 34868371 
8700 9223 30738083 
8701 9712 36861568 
8706 9386 67500852 
8710 9546 61139756 
8711 8867 32759458 
8714 9214 77257805 
8715 8872 93460474 
8721 9116 15912166 
8721 9859 14895461 
8724 9564 34653174 
8727 9438 67142788 
8729 8846 46102045 
8733 8854 61325349 
8740 9948 31122903 
8745 9071 95913479 
8747 8861 3137650 
8749 9259 37083686 
8751 9843 31527176 
8760 8781 16264577 
8767 9077 79964740 
8767 9584 48712000 
8768 9939 32482353 
8775 9399 44211096 
8778 9382 26174901 
8781 9692 11905780 
8783 9857 67263480 
8785 9901 70765272 
8786 9426 2040361 
8786 9978 54923410 
8787 9549 65425372 
8788 9222 2258779 
8789 9677 57904419 
8789 8897 15626439 
8795 9449 53732003 
8799 9802 70140833 
8803 9748 6365021 
8806 8857 5237076 
8807 8971 30397310 
8809 9557 76688418 
8812 9344 88471791 
8812 8960 93336656 
8813 9514 52113034 
8819 9888 50197216 
8820 9315 53267327 
8820 9194 4920900 
8823 9394 73514652 
8824 9588 15036575 
8830 9631 47152557 
8831 9919 92620151 
8833 9891 22979949 
8834 9183 30611960 
8835 9157 5854953 
8835 9911 8972334 
8838 9732 46332702 
8839 9679 24056870 
8839 9761 6739960 
8840 8877 45256816 
8840 9436 46597732 
8843 9825 15787542 
8844 9433 49373723 
8848 9634 23686496 
8849 9609 94629606 
8852 9226 46403794 
